book,chapter,verse,tafsir
ملوك أول,1,79,"الاصحاح الأول
ملوك أول,1,80,"الاصحاح الأول
ملوك أول,1,81,"الاصحاح الأول
ملوك أول,1,82,"الاصحاح الأول
ملوك أول,1,83,"الاصحاح الأول
ملوك أول,1,84,"الاصحاح الأول
ملوك أول,1,85,"الاصحاح الأول
ملوك أول,1,86,"الاصحاح الأول
ملوك أول,1,87,"الاصحاح الأول
ملوك أول,1,88,"الاصحاح الأول
ملوك أول,1,89,"الاصحاح الأول
ملوك أول,1,90,"الاصحاح الأول
ملوك أول,1,91,"الاصحاح الأول
ملوك أول,1,92,"الاصحاح الأول
ملوك أول,1,93,"الاصحاح الأول
ملوك أول,1,94,"الاصحاح الأول
ملوك أول,1,95,"الاصحاح الأول
ملوك أول,1,96,"الاصحاح الأول
ملوك أول,1,97,"الاصحاح الأول
ملوك أول,1,98,"الاصحاح الأول
ملوك أول,1,99,"الاصحاح الأول
ملوك أول,2,1,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,2,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,3,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,4,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,5,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,6,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,7,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,8,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,9,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,10,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,11,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,12,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,13,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,14,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,15,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,16,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
ملوك أول,2,17,"الإصحاح الثانى الآيات 1-11:- انا ذاهب في طريق الارض كلها فتشدد وكن رجلا. احفظ شعائر الرب الهك اذ تسير في طرقه وتحفظ فرائضه وصاياه واحكامه وشهاداته كما هو مكتوب في شريعة موسى لكي تفلح في كل ما تفعل وحيثما توجهت. لكي يقيم الرب كلامه الذي تكلم به عني قائلا اذا حفظ بنوك طريقهم وسلكوا امامي بالامانة من كل قلوبهم وكل انفسهم قال لا يعدم لك رجل عن كرسي اسرائيل. وانت ايضا تعلم ما فعل بي يواب ابن صروية ما فعل لرئيسي جيوش اسرائيل ابنير بن نير وعماسا بن يثر اذ قتلهما وسفك دم الحرب في الصلح وجعل دم الحرب في منطقته التي على حقويه وفي نعليه اللتين برجليه. فافعل حسب حكمتك ولا تدع شيبته تنحدر بسلام الى الهاوية. وافعل معروفا لبني برزلاي الجلعادي فيكونوا بين الاكلين على مائدتك لانهم هكذا تقدموا الي عند هربي من وجه ابشالوم اخيك. وهوذا معك شمعي بن جيرا البنياميني من بحوريم وهو لعنني لعنة شديدة يوم انطلقت الى محنايم وقد نزل للقائي الى الاردن فحلفت له بالرب قائلا اني لا اميتك بالسيف. والان فلا تبرره لانك انت رجل حكيم فاعلم ما تفعل به واحدر شيبته بالدم الى الهاوية. واضطجع داود مع ابائه ودفن في مدينة داود. 
