book,chapter,verse,tafsir
ملوك ثاني,2,46,"الإصحاح الثانى
ملوك ثاني,2,47,"الإصحاح الثانى
ملوك ثاني,2,48,"الإصحاح الثانى
ملوك ثاني,2,49,"الإصحاح الثانى
ملوك ثاني,2,50,"الإصحاح الثانى
ملوك ثاني,2,51,"الإصحاح الثانى
ملوك ثاني,2,52,"الإصحاح الثانى
ملوك ثاني,2,53,"الإصحاح الثانى
ملوك ثاني,2,54,"الإصحاح الثانى
ملوك ثاني,2,55,"الإصحاح الثانى
ملوك ثاني,2,56,"الإصحاح الثانى
ملوك ثاني,2,57,"الإصحاح الثانى
ملوك ثاني,2,58,"الإصحاح الثانى
ملوك ثاني,2,59,"الإصحاح الثانى
ملوك ثاني,2,60,"الإصحاح الثانى
ملوك ثاني,2,61,"الإصحاح الثانى
ملوك ثاني,2,62,"الإصحاح الثانى
ملوك ثاني,2,63,"الإصحاح الثانى
ملوك ثاني,2,64,"الإصحاح الثانى
ملوك ثاني,2,65,"الإصحاح الثانى
ملوك ثاني,2,66,"الإصحاح الثانى
ملوك ثاني,2,67,"الإصحاح الثانى
ملوك ثاني,2,68,"الإصحاح الثانى
ملوك ثاني,2,69,"الإصحاح الثانى
ملوك ثاني,2,70,"الإصحاح الثانى
ملوك ثاني,2,71,"الإصحاح الثانى
ملوك ثاني,2,72,"الإصحاح الثانى
ملوك ثاني,2,73,"الإصحاح الثانى
ملوك ثاني,2,74,"الإصحاح الثانى
ملوك ثاني,2,75,"الإصحاح الثانى
ملوك ثاني,2,76,"الإصحاح الثانى
ملوك ثاني,2,77,"الإصحاح الثانى
ملوك ثاني,2,78,"الإصحاح الثانى
ملوك ثاني,2,79,"الإصحاح الثانى
ملوك ثاني,2,80,"الإصحاح الثانى
ملوك ثاني,2,81,"الإصحاح الثانى
ملوك ثاني,2,82,"الإصحاح الثانى
ملوك ثاني,2,83,"الإصحاح الثانى
ملوك ثاني,2,84,"الإصحاح الثانى
ملوك ثاني,2,85,"الإصحاح الثانى
ملوك ثاني,2,86,"الإصحاح الثانى
ملوك ثاني,2,87,"الإصحاح الثانى
ملوك ثاني,2,88,"الإصحاح الثانى
ملوك ثاني,2,89,"الإصحاح الثانى
ملوك ثاني,2,90,"الإصحاح الثانى
ملوك ثاني,2,91,"الإصحاح الثانى
ملوك ثاني,2,92,"الإصحاح الثانى
ملوك ثاني,2,93,"الإصحاح الثانى
ملوك ثاني,2,94,"الإصحاح الثانى
ملوك ثاني,2,95,"الإصحاح الثانى
ملوك ثاني,2,96,"الإصحاح الثانى
ملوك ثاني,2,97,"الإصحاح الثانى
ملوك ثاني,2,98,"الإصحاح الثانى
ملوك ثاني,2,99,"الإصحاح الثانى
ملوك ثاني,3,1,"الإصحاح الثالث
ملوك ثاني,3,2,"الإصحاح الثالث
ملوك ثاني,3,3,"الإصحاح الثالث
ملوك ثاني,3,4,"الإصحاح الثالث
ملوك ثاني,3,5,"الإصحاح الثالث
ملوك ثاني,3,6,"الإصحاح الثالث
ملوك ثاني,3,7,"الإصحاح الثالث
ملوك ثاني,3,8,"الإصحاح الثالث
ملوك ثاني,3,9,"الإصحاح الثالث
ملوك ثاني,3,10,"الإصحاح الثالث
ملوك ثاني,3,11,"الإصحاح الثالث
ملوك ثاني,3,12,"الإصحاح الثالث
ملوك ثاني,3,13,"الإصحاح الثالث
ملوك ثاني,3,14,"الإصحاح الثالث
ملوك ثاني,3,15,"الإصحاح الثالث
ملوك ثاني,3,16,"الإصحاح الثالث
ملوك ثاني,3,17,"الإصحاح الثالث
ملوك ثاني,3,18,"الإصحاح الثالث
ملوك ثاني,3,19,"الإصحاح الثالث
ملوك ثاني,3,20,"الإصحاح الثالث
ملوك ثاني,3,21,"الإصحاح الثالث
ملوك ثاني,3,22,"الإصحاح الثالث
ملوك ثاني,3,23,"الإصحاح الثالث
ملوك ثاني,3,24,"الإصحاح الثالث
ملوك ثاني,3,25,"الإصحاح الثالث
ملوك ثاني,3,26,"الإصحاح الثالث
ملوك ثاني,3,27,"الإصحاح الثالث
ملوك ثاني,3,28,"الإصحاح الثالث
ملوك ثاني,3,29,"الإصحاح الثالث
ملوك ثاني,3,30,"الإصحاح الثالث
ملوك ثاني,3,31,"الإصحاح الثالث
ملوك ثاني,3,32,"الإصحاح الثالث
ملوك ثاني,3,33,"الإصحاح الثالث
ملوك ثاني,3,34,"الإصحاح الثالث
ملوك ثاني,3,35,"الإصحاح الثالث
ملوك ثاني,3,36,"الإصحاح الثالث
ملوك ثاني,3,37,"الإصحاح الثالث
ملوك ثاني,3,38,"الإصحاح الثالث
ملوك ثاني,3,39,"الإصحاح الثالث
ملوك ثاني,3,40,"الإصحاح الثالث
ملوك ثاني,3,41,"الإصحاح الثالث
ملوك ثاني,3,42,"الإصحاح الثالث
ملوك ثاني,3,43,"الإصحاح الثالث
ملوك ثاني,3,44,"الإصحاح الثالث
ملوك ثاني,3,45,"الإصحاح الثالث
ملوك ثاني,3,46,"الإصحاح الثالث
ملوك ثاني,3,47,"الإصحاح الثالث
ملوك ثاني,3,48,"الإصحاح الثالث
ملوك ثاني,3,49,"الإصحاح الثالث
ملوك ثاني,3,50,"الإصحاح الثالث
ملوك ثاني,3,51,"الإصحاح الثالث
ملوك ثاني,3,52,"الإصحاح الثالث
ملوك ثاني,3,53,"الإصحاح الثالث
ملوك ثاني,3,54,"الإصحاح الثالث
ملوك ثاني,3,55,"الإصحاح الثالث
ملوك ثاني,3,56,"الإصحاح الثالث
ملوك ثاني,3,57,"الإصحاح الثالث
ملوك ثاني,3,58,"الإصحاح الثالث
ملوك ثاني,3,59,"الإصحاح الثالث
ملوك ثاني,3,60,"الإصحاح الثالث
ملوك ثاني,3,61,"الإصحاح الثالث
ملوك ثاني,3,62,"الإصحاح الثالث
ملوك ثاني,3,63,"الإصحاح الثالث
ملوك ثاني,3,64,"الإصحاح الثالث
ملوك ثاني,3,65,"الإصحاح الثالث
ملوك ثاني,3,66,"الإصحاح الثالث
ملوك ثاني,3,67,"الإصحاح الثالث
ملوك ثاني,3,68,"الإصحاح الثالث
ملوك ثاني,3,69,"الإصحاح الثالث
ملوك ثاني,3,70,"الإصحاح الثالث
ملوك ثاني,3,71,"الإصحاح الثالث
ملوك ثاني,3,72,"الإصحاح الثالث
ملوك ثاني,3,73,"الإصحاح الثالث
ملوك ثاني,3,74,"الإصحاح الثالث
ملوك ثاني,3,75,"الإصحاح الثالث
ملوك ثاني,3,76,"الإصحاح الثالث
ملوك ثاني,3,77,"الإصحاح الثالث
ملوك ثاني,3,78,"الإصحاح الثالث
ملوك ثاني,3,79,"الإصحاح الثالث
ملوك ثاني,3,80,"الإصحاح الثالث
ملوك ثاني,3,81,"الإصحاح الثالث
ملوك ثاني,3,82,"الإصحاح الثالث
ملوك ثاني,3,83,"الإصحاح الثالث
ملوك ثاني,3,84,"الإصحاح الثالث
ملوك ثاني,3,85,"الإصحاح الثالث
ملوك ثاني,3,86,"الإصحاح الثالث
ملوك ثاني,3,87,"الإصحاح الثالث
ملوك ثاني,3,88,"الإصحاح الثالث
ملوك ثاني,3,89,"الإصحاح الثالث
ملوك ثاني,3,90,"الإصحاح الثالث
ملوك ثاني,3,91,"الإصحاح الثالث
ملوك ثاني,3,92,"الإصحاح الثالث
ملوك ثاني,3,93,"الإصحاح الثالث
ملوك ثاني,3,94,"الإصحاح الثالث
ملوك ثاني,3,95,"الإصحاح الثالث
ملوك ثاني,3,96,"الإصحاح الثالث
ملوك ثاني,3,97,"الإصحاح الثالث
ملوك ثاني,3,98,"الإصحاح الثالث
ملوك ثاني,3,99,"الإصحاح الثالث
ملوك ثاني,4,1,"الإصحاح الرابع
ملوك ثاني,4,2,"الإصحاح الرابع
ملوك ثاني,4,3,"الإصحاح الرابع
ملوك ثاني,4,4,"الإصحاح الرابع
ملوك ثاني,4,5,"الإصحاح الرابع
ملوك ثاني,4,6,"الإصحاح الرابع
ملوك ثاني,4,7,"الإصحاح الرابع
ملوك ثاني,4,8,"الإصحاح الرابع
ملوك ثاني,4,9,"الإصحاح الرابع
ملوك ثاني,4,10,"الإصحاح الرابع
ملوك ثاني,4,11,"الإصحاح الرابع
ملوك ثاني,4,12,"الإصحاح الرابع
ملوك ثاني,4,13,"الإصحاح الرابع
ملوك ثاني,4,14,"الإصحاح الرابع
ملوك ثاني,4,15,"الإصحاح الرابع
ملوك ثاني,4,16,"الإصحاح الرابع
ملوك ثاني,4,17,"الإصحاح الرابع
ملوك ثاني,4,18,"الإصحاح الرابع
ملوك ثاني,4,19,"الإصحاح الرابع
ملوك ثاني,4,20,"الإصحاح الرابع
ملوك ثاني,4,21,"الإصحاح الرابع
ملوك ثاني,4,22,"الإصحاح الرابع
ملوك ثاني,4,23,"الإصحاح الرابع
ملوك ثاني,4,24,"الإصحاح الرابع
ملوك ثاني,4,25,"الإصحاح الرابع
ملوك ثاني,4,26,"الإصحاح الرابع
ملوك ثاني,4,27,"الإصحاح الرابع
ملوك ثاني,4,28,"الإصحاح الرابع
ملوك ثاني,4,29,"الإصحاح الرابع
ملوك ثاني,4,30,"الإصحاح الرابع
ملوك ثاني,4,31,"الإصحاح الرابع
ملوك ثاني,4,32,"الإصحاح الرابع
ملوك ثاني,4,33,"الإصحاح الرابع
ملوك ثاني,4,34,"الإصحاح الرابع
ملوك ثاني,4,35,"الإصحاح الرابع
ملوك ثاني,4,36,"الإصحاح الرابع
ملوك ثاني,4,37,"الإصحاح الرابع
ملوك ثاني,4,38,"الإصحاح الرابع
ملوك ثاني,4,39,"الإصحاح الرابع
ملوك ثاني,4,40,"الإصحاح الرابع
ملوك ثاني,4,41,"الإصحاح الرابع
ملوك ثاني,4,42,"الإصحاح الرابع
ملوك ثاني,4,43,"الإصحاح الرابع
ملوك ثاني,4,44,"الإصحاح الرابع
ملوك ثاني,4,45,"الإصحاح الرابع
ملوك ثاني,4,46,"الإصحاح الرابع
ملوك ثاني,4,47,"الإصحاح الرابع
ملوك ثاني,4,48,"الإصحاح الرابع
ملوك ثاني,4,49,"الإصحاح الرابع
ملوك ثاني,4,50,"الإصحاح الرابع
ملوك ثاني,4,51,"الإصحاح الرابع
ملوك ثاني,4,52,"الإصحاح الرابع
ملوك ثاني,4,53,"الإصحاح الرابع
ملوك ثاني,4,54,"الإصحاح الرابع
ملوك ثاني,4,55,"الإصحاح الرابع
ملوك ثاني,4,56,"الإصحاح الرابع
ملوك ثاني,4,57,"الإصحاح الرابع
ملوك ثاني,4,58,"الإصحاح الرابع
ملوك ثاني,4,59,"الإصحاح الرابع
ملوك ثاني,4,60,"الإصحاح الرابع
ملوك ثاني,4,61,"الإصحاح الرابع
ملوك ثاني,4,62,"الإصحاح الرابع
ملوك ثاني,4,63,"الإصحاح الرابع
ملوك ثاني,4,64,"الإصحاح الرابع
ملوك ثاني,4,65,"الإصحاح الرابع
ملوك ثاني,4,66,"الإصحاح الرابع
ملوك ثاني,4,67,"الإصحاح الرابع
ملوك ثاني,4,68,"الإصحاح الرابع
ملوك ثاني,4,69,"الإصحاح الرابع
ملوك ثاني,4,70,"الإصحاح الرابع
ملوك ثاني,4,71,"الإصحاح الرابع
ملوك ثاني,4,72,"الإصحاح الرابع
ملوك ثاني,4,73,"الإصحاح الرابع
ملوك ثاني,4,74,"الإصحاح الرابع
ملوك ثاني,4,75,"الإصحاح الرابع
ملوك ثاني,4,76,"الإصحاح الرابع
ملوك ثاني,4,77,"الإصحاح الرابع
ملوك ثاني,4,78,"الإصحاح الرابع
ملوك ثاني,4,79,"الإصحاح الرابع
ملوك ثاني,4,80,"الإصحاح الرابع
ملوك ثاني,4,81,"الإصحاح الرابع
ملوك ثاني,4,82,"الإصحاح الرابع
ملوك ثاني,4,83,"الإصحاح الرابع
ملوك ثاني,4,84,"الإصحاح الرابع
ملوك ثاني,4,85,"الإصحاح الرابع
ملوك ثاني,4,86,"الإصحاح الرابع
ملوك ثاني,4,87,"الإصحاح الرابع
ملوك ثاني,4,88,"الإصحاح الرابع
ملوك ثاني,4,89,"الإصحاح الرابع
ملوك ثاني,4,90,"الإصحاح الرابع
ملوك ثاني,4,91,"الإصحاح الرابع
ملوك ثاني,4,92,"الإصحاح الرابع
ملوك ثاني,4,93,"الإصحاح الرابع
ملوك ثاني,4,94,"الإصحاح الرابع
ملوك ثاني,4,95,"الإصحاح الرابع
ملوك ثاني,4,96,"الإصحاح الرابع
ملوك ثاني,4,97,"الإصحاح الرابع
ملوك ثاني,4,98,"الإصحاح الرابع
ملوك ثاني,4,99,"الإصحاح الرابع
ملوك ثاني,5,1,"الإصحاح الخامس
ملوك ثاني,5,2,"الإصحاح الخامس
ملوك ثاني,5,3,"الإصحاح الخامس
ملوك ثاني,5,4,"الإصحاح الخامس
ملوك ثاني,5,5,"الإصحاح الخامس
ملوك ثاني,5,6,"الإصحاح الخامس
ملوك ثاني,5,7,"الإصحاح الخامس
ملوك ثاني,5,8,"الإصحاح الخامس
ملوك ثاني,5,9,"الإصحاح الخامس
ملوك ثاني,5,10,"الإصحاح الخامس
ملوك ثاني,5,11,"الإصحاح الخامس
ملوك ثاني,5,12,"الإصحاح الخامس
ملوك ثاني,5,13,"الإصحاح الخامس
ملوك ثاني,5,14,"الإصحاح الخامس
ملوك ثاني,5,15,"الإصحاح الخامس
ملوك ثاني,5,16,"الإصحاح الخامس
ملوك ثاني,5,17,"الإصحاح الخامس
ملوك ثاني,5,18,"الإصحاح الخامس
ملوك ثاني,5,19,"الإصحاح الخامس
ملوك ثاني,5,20,"الإصحاح الخامس
ملوك ثاني,5,21,"الإصحاح الخامس
ملوك ثاني,5,22,"الإصحاح الخامس
ملوك ثاني,5,23,"الإصحاح الخامس
ملوك ثاني,5,24,"الإصحاح الخامس
ملوك ثاني,5,25,"الإصحاح الخامس
ملوك ثاني,5,26,"الإصحاح الخامس
ملوك ثاني,5,27,"الإصحاح الخامس
ملوك ثاني,5,28,"الإصحاح الخامس
ملوك ثاني,5,29,"الإصحاح الخامس
ملوك ثاني,5,30,"الإصحاح الخامس
ملوك ثاني,5,31,"الإصحاح الخامس
ملوك ثاني,5,32,"الإصحاح الخامس
ملوك ثاني,5,33,"الإصحاح الخامس
ملوك ثاني,5,34,"الإصحاح الخامس
ملوك ثاني,5,35,"الإصحاح الخامس
ملوك ثاني,5,36,"الإصحاح الخامس
ملوك ثاني,5,37,"الإصحاح الخامس
ملوك ثاني,5,38,"الإصحاح الخامس
ملوك ثاني,5,39,"الإصحاح الخامس
ملوك ثاني,5,40,"الإصحاح الخامس
ملوك ثاني,5,41,"الإصحاح الخامس
ملوك ثاني,5,42,"الإصحاح الخامس
ملوك ثاني,5,43,"الإصحاح الخامس
ملوك ثاني,5,44,"الإصحاح الخامس
ملوك ثاني,5,45,"الإصحاح الخامس
ملوك ثاني,5,46,"الإصحاح الخامس
ملوك ثاني,5,47,"الإصحاح الخامس
ملوك ثاني,5,48,"الإصحاح الخامس
ملوك ثاني,5,49,"الإصحاح الخامس
ملوك ثاني,5,50,"الإصحاح الخامس
ملوك ثاني,5,51,"الإصحاح الخامس
ملوك ثاني,5,52,"الإصحاح الخامس
ملوك ثاني,5,53,"الإصحاح الخامس
ملوك ثاني,5,54,"الإصحاح الخامس
ملوك ثاني,5,55,"الإصحاح الخامس
ملوك ثاني,5,56,"الإصحاح الخامس
ملوك ثاني,5,57,"الإصحاح الخامس
ملوك ثاني,5,58,"الإصحاح الخامس
ملوك ثاني,5,59,"الإصحاح الخامس
ملوك ثاني,5,60,"الإصحاح الخامس
ملوك ثاني,5,61,"الإصحاح الخامس
ملوك ثاني,5,62,"الإصحاح الخامس
ملوك ثاني,5,63,"الإصحاح الخامس
ملوك ثاني,5,64,"الإصحاح الخامس
ملوك ثاني,5,65,"الإصحاح الخامس
ملوك ثاني,5,66,"الإصحاح الخامس
ملوك ثاني,5,67,"الإصحاح الخامس
ملوك ثاني,5,68,"الإصحاح الخامس
ملوك ثاني,5,69,"الإصحاح الخامس
ملوك ثاني,5,70,"الإصحاح الخامس
ملوك ثاني,5,71,"الإصحاح الخامس
ملوك ثاني,5,72,"الإصحاح الخامس
ملوك ثاني,5,73,"الإصحاح الخامس
ملوك ثاني,5,74,"الإصحاح الخامس
ملوك ثاني,5,75,"الإصحاح الخامس
ملوك ثاني,5,76,"الإصحاح الخامس
ملوك ثاني,5,77,"الإصحاح الخامس
ملوك ثاني,5,78,"الإصحاح الخامس
ملوك ثاني,5,79,"الإصحاح الخامس
ملوك ثاني,5,80,"الإصحاح الخامس
ملوك ثاني,5,81,"الإصحاح الخامس
ملوك ثاني,5,82,"الإصحاح الخامس
ملوك ثاني,5,83,"الإصحاح الخامس
ملوك ثاني,5,84,"الإصحاح الخامس
ملوك ثاني,5,85,"الإصحاح الخامس
ملوك ثاني,5,86,"الإصحاح الخامس
ملوك ثاني,5,87,"الإصحاح الخامس
ملوك ثاني,5,88,"الإصحاح الخامس
ملوك ثاني,5,89,"الإصحاح الخامس
ملوك ثاني,5,90,"الإصحاح الخامس
ملوك ثاني,5,91,"الإصحاح الخامس
ملوك ثاني,5,92,"الإصحاح الخامس
ملوك ثاني,5,93,"الإصحاح الخامس
ملوك ثاني,5,94,"الإصحاح الخامس
ملوك ثاني,5,95,"الإصحاح الخامس
ملوك ثاني,5,96,"الإصحاح الخامس
ملوك ثاني,5,97,"الإصحاح الخامس
ملوك ثاني,5,98,"الإصحاح الخامس
ملوك ثاني,5,99,"الإصحاح الخامس
ملوك ثاني,6,1,"الإصحاح السادس
ملوك ثاني,6,2,"الإصحاح السادس
ملوك ثاني,6,3,"الإصحاح السادس
ملوك ثاني,6,4,"الإصحاح السادس
ملوك ثاني,6,5,"الإصحاح السادس
ملوك ثاني,6,6,"الإصحاح السادس
ملوك ثاني,6,7,"الإصحاح السادس
ملوك ثاني,6,8,"الإصحاح السادس
ملوك ثاني,6,9,"الإصحاح السادس
ملوك ثاني,6,10,"الإصحاح السادس
ملوك ثاني,6,11,"الإصحاح السادس
ملوك ثاني,6,12,"الإصحاح السادس
ملوك ثاني,6,13,"الإصحاح السادس
ملوك ثاني,6,14,"الإصحاح السادس
ملوك ثاني,6,15,"الإصحاح السادس
ملوك ثاني,6,16,"الإصحاح السادس
ملوك ثاني,6,17,"الإصحاح السادس
ملوك ثاني,6,18,"الإصحاح السادس
ملوك ثاني,6,19,"الإصحاح السادس
ملوك ثاني,6,20,"الإصحاح السادس
ملوك ثاني,6,21,"الإصحاح السادس
ملوك ثاني,6,22,"الإصحاح السادس
ملوك ثاني,6,23,"الإصحاح السادس
ملوك ثاني,6,24,"الإصحاح السادس
ملوك ثاني,6,25,"الإصحاح السادس
ملوك ثاني,6,26,"الإصحاح السادس
ملوك ثاني,6,27,"الإصحاح السادس
ملوك ثاني,6,28,"الإصحاح السادس
ملوك ثاني,6,29,"الإصحاح السادس
ملوك ثاني,6,30,"الإصحاح السادس
ملوك ثاني,6,31,"الإصحاح السادس
ملوك ثاني,6,32,"الإصحاح السادس
ملوك ثاني,6,33,"الإصحاح السادس
ملوك ثاني,6,34,"الإصحاح السادس
ملوك ثاني,6,35,"الإصحاح السادس
ملوك ثاني,6,36,"الإصحاح السادس
ملوك ثاني,6,37,"الإصحاح السادس
ملوك ثاني,6,38,"الإصحاح السادس
ملوك ثاني,6,39,"الإصحاح السادس
ملوك ثاني,6,40,"الإصحاح السادس
ملوك ثاني,6,41,"الإصحاح السادس
ملوك ثاني,6,42,"الإصحاح السادس
ملوك ثاني,6,43,"الإصحاح السادس
ملوك ثاني,6,44,"الإصحاح السادس
ملوك ثاني,6,45,"الإصحاح السادس
ملوك ثاني,6,46,"الإصحاح السادس
ملوك ثاني,6,47,"الإصحاح السادس
ملوك ثاني,6,48,"الإصحاح السادس
ملوك ثاني,6,49,"الإصحاح السادس
ملوك ثاني,6,50,"الإصحاح السادس
ملوك ثاني,6,51,"الإصحاح السادس
ملوك ثاني,6,52,"الإصحاح السادس
ملوك ثاني,6,53,"الإصحاح السادس
ملوك ثاني,6,54,"الإصحاح السادس
ملوك ثاني,6,55,"الإصحاح السادس
ملوك ثاني,6,56,"الإصحاح السادس
ملوك ثاني,6,57,"الإصحاح السادس
ملوك ثاني,6,58,"الإصحاح السادس
ملوك ثاني,6,59,"الإصحاح السادس
ملوك ثاني,6,60,"الإصحاح السادس
ملوك ثاني,6,61,"الإصحاح السادس
ملوك ثاني,6,62,"الإصحاح السادس
ملوك ثاني,6,63,"الإصحاح السادس
ملوك ثاني,6,64,"الإصحاح السادس
ملوك ثاني,6,65,"الإصحاح السادس
ملوك ثاني,6,66,"الإصحاح السادس
ملوك ثاني,6,67,"الإصحاح السادس
ملوك ثاني,6,68,"الإصحاح السادس
ملوك ثاني,6,69,"الإصحاح السادس
